Location,Study Name,Nodes,Before deformation global X[mm],Before deformation global Y[mm],Before deformation global Z[mm],After deformation global X[mm],After deformation global Y[mm],After deformation global Z[mm],Deflection mm,Deflection components global X[mm],Deflection components global Y[mm],Deflection components global Z[mm],Distance before deformation mm,Distance before deformation global X[mm],Distance before deformation global Y[mm],Distance before deformation global Z[mm],Distance after deformation mm,Distance after deformation global X[mm],Distance after deformation global Y[mm],Distance after deformation global Z[mm],Shrinkage mm,Shrinkage percent
34,20240207-MicroHoles_study,10799,25.0000,4.2026,2.5000,24.8379,4.1714,2.5066,0.1652,-0.1621,-0.0312,0.0066,1.3926,0.0000,-1.3926,0.0000,1.3838,-0.0004,-1.3838,-0.0017,0.0088,0.6322,
35,20240207-MicroHoles_study,10793,25.0000,2.8121,2.5000,24.8380,2.7911,2.5041,0.1634,-0.1620,-0.0210,0.0041,,,,,,,,,,,
36,20240207-MicroHoles_study,10796,25.0000,1.4250,2.5000,24.8380,1.4132,2.5035,0.1625,-0.1620,-0.0118,0.0035,1.3871,0.0000,-1.3871,0.0000,1.3779,0.0000,-1.3779,-0.0006,0.0092,0.6654,
37,20240207-MicroHoles_study,10676,25.0000,0.0379,2.5000,24.8372,0.0352,2.5035,0.1629,-0.1628,-0.0027,0.0035,,,,,,,,,,,
38,20240207-MicroHoles_study,10781,25.0000,-1.3501,2.5000,24.8368,-1.3434,2.5011,0.1633,-0.1632,0.0067,0.0011,1.3880,0.0000,-1.3880,0.0000,1.3786,-0.0004,-1.3786,-0.0024,0.0094,0.6738,
39,20240207-MicroHoles_study,10778,25.0000,-2.7381,2.5000,24.8364,-2.7206,2.5000,0.1645,-0.1636,0.0175,0.0000,,,,,,,,,,,
40,20240207-MicroHoles_study,10772,25.0000,-4.1261,2.5000,24.8366,-4.0981,2.5007,0.1658,-0.1634,0.0280,0.0007,1.3880,0.0000,-1.3880,0.0000,1.3775,0.0002,-1.3775,0.0007,0.0105,0.7556,
41,20240207-MicroHoles_study,10775,25.0000,-5.5141,2.5000,24.8376,-5.4769,2.4995,0.1667,-0.1624,0.0372,-0.0005,,,,,,,,,,,
42,20240207-MicroHoles_study,10760,25.0000,-6.9058,2.5000,24.8381,-6.8596,2.4971,0.1684,-0.1619,0.0462,-0.0029,1.3917,0.0000,-1.3917,0.0000,1.3827,0.0005,-1.3827,-0.0025,0.0090,0.6454,
43,20240207-MicroHoles_study,10769,25.0000,-8.2974,2.5000,24.8384,-8.2414,2.4960,0.1711,-0.1616,0.0561,-0.0040,,,,,,,,,,,
44,20240207-MicroHoles_study,10763,25.0000,-9.6879,2.5000,24.8380,-9.6234,2.4969,0.1744,-0.1620,0.0644,-0.0031,1.3904,0.0000,-1.3904,0.0000,1.3821,-0.0004,-1.3821,0.0009,0.0084,0.6021,
45,20240207-MicroHoles_study,10766,25.0000,-10.9852,2.5000,24.8380,-10.9124,2.4955,0.1777,-0.1620,0.0728,-0.0045,,,,,,,,,,,
46,20240207-MicroHoles_study,10733,25.0000,-12.2728,2.5000,24.8377,-12.1919,2.4926,0.1815,-0.1623,0.0809,-0.0074,1.2876,0.0000,-1.2876,0.0000,1.2795,-0.0002,-1.2795,-0.0028,0.0081,0.6306,
47,20240207-MicroHoles_study,10757,25.0000,-13.4005,2.5000,24.8375,-13.3108,2.4915,0.1858,-0.1625,0.0897,-0.0085,,,,,,,,,,,
48,20240207-MicroHoles_study,146037,25.0000,-14.4860,2.5000,24.8376,-14.3889,2.4918,0.1894,-0.1624,0.0972,-0.0082,1.0856,0.0000,-1.0856,0.0000,1.0781,0.0002,-1.0781,0.0003,0.0074,0.6856,
49,20240207-MicroHoles_study,10754,25.0000,-15.5716,2.5000,24.8381,-15.4684,2.4905,0.1922,-0.1619,0.1032,-0.0095,,,,,,,,,,,
50,20240207-MicroHoles_study,10748,25.0000,-16.6247,2.5000,24.8379,-16.5149,2.4875,0.1962,-0.1621,0.1098,-0.0125,1.0531,0.0000,-1.0531,0.0000,1.0465,-0.0002,-1.0465,-0.0030,0.0066,0.6242,
51,20240207-MicroHoles_study,10751,25.0000,-18.0152,2.5000,24.8384,-17.8958,2.4858,0.2015,-0.1616,0.1195,-0.0142,,,,,,,,,,,
52,20240207-MicroHoles_study,10736,25.0000,-19.4063,2.5000,24.8373,-19.2778,2.4862,0.2078,-0.1627,0.1286,-0.0138,1.3911,0.0000,-1.3911,0.0000,1.3820,-0.0010,-1.3820,0.0003,0.0091,0.6552,
53,20240207-MicroHoles_study,10745,25.0000,-20.7974,2.5000,24.8374,-20.6606,2.4846,0.2130,-0.1626,0.1368,-0.0154,,,,,,,,,,,
54,20240207-MicroHoles_study,10739,25.0000,-22.1879,2.5000,24.8372,-22.0421,2.4804,0.2194,-0.1628,0.1458,-0.0196,1.3904,0.0000,-1.3904,0.0000,1.3814,-0.0002,-1.3814,-0.0042,0.0090,0.6474,
55,20240207-MicroHoles_study,10742,25.0000,-23.5752,2.5000,24.8369,-23.4206,2.4787,0.2257,-0.1631,0.1546,-0.0213,,,,,,,,,,,
56,20240207-MicroHoles_study,10679,25.0000,-24.9626,2.5000,24.8360,-24.7992,2.4792,0.2324,-0.1640,0.1634,-0.0208,1.3873,0.0000,-1.3873,0.0000,1.3786,-0.0010,-1.3786,0.0004,0.0087,0.6304,
57,20240207-MicroHoles_study,10730,25.0000,-26.3503,2.5000,24.8353,-26.1786,2.4773,0.2390,-0.1647,0.1717,-0.0227,,,,,,,,,,,
58,20240207-MicroHoles_study,10727,25.0000,-27.7381,2.5000,24.8353,-27.5576,2.4730,0.2459,-0.1647,0.1805,-0.0270,1.3878,0.0000,-1.3878,0.0000,1.3790,0.0000,-1.3790,-0.0042,0.0088,0.6323,
59,20240207-MicroHoles_study,10721,25.0000,-29.1268,2.5000,24.8345,-28.9374,2.4710,0.2532,-0.1655,0.1894,-0.0290,,,,,,,,,,,
60,20240207-MicroHoles_study,10724,25.0000,-30.5158,2.5000,24.8332,-30.3175,2.4713,0.2607,-0.1668,0.1983,-0.0287,1.3890,0.0000,-1.3890,0.0000,1.3800,-0.0013,-1.3800,0.0003,0.0090,0.6449,
61,20240207-MicroHoles_study,10709,25.0000,-31.9048,2.5000,24.8326,-31.6980,2.4690,0.2679,-0.1674,0.2068,-0.0310,,,,,,,,,,,
62,20240207-MicroHoles_study,10718,25.0000,-33.2964,2.5000,24.8318,-33.0813,2.4648,0.2753,-0.1682,0.2151,-0.0352,1.3916,0.0000,-1.3916,0.0000,1.3833,-0.0008,-1.3833,-0.0042,0.0083,0.5956,
63,20240207-MicroHoles_study,10712,25.0000,-34.6874,2.5000,24.8304,-34.4630,2.4626,0.2838,-0.1696,0.2245,-0.0374,,,,,,,,,,,
64,20240207-MicroHoles_study,10715,25.0000,-36.0785,2.5000,24.8296,-35.8456,2.4621,0.2910,-0.1704,0.2328,-0.0379,1.3910,0.0000,-1.3910,0.0000,1.3827,-0.0007,-1.3827,-0.0004,0.0084,0.6020,
65,20240207-MicroHoles_study,10682,25.0000,-37.4656,2.5000,24.8282,-37.2246,2.4579,0.2990,-0.1718,0.2410,-0.0421,,,,,,,,,,,
66,20240207-MicroHoles_study,10706,25.0000,-38.8554,2.5000,24.8262,-38.6048,2.4559,0.3080,-0.1738,0.2505,-0.0441,1.3898,0.0000,-1.3898,0.0000,1.3803,-0.0020,-1.3803,-0.0020,0.0095,0.6825,
67,20240207-MicroHoles_study,10703,25.0000,-40.2451,2.5000,24.8254,-39.9856,2.4535,0.3163,-0.1746,0.2595,-0.0465,,,,,,,,,,,
68,20240207-MicroHoles_study,10697,25.0000,-41.6348,2.5000,24.8244,-41.3668,2.4529,0.3239,-0.1756,0.2681,-0.0471,1.3897,0.0000,-1.3897,0.0000,1.3812,-0.0010,-1.3812,-0.0006,0.0085,0.6121,
69,20240207-MicroHoles_study,10700,25.0000,-43.0246,2.5000,24.8234,-42.7485,2.4490,0.3317,-0.1766,0.2761,-0.0510,,,,,,,,,,,
70,20240207-MicroHoles_study,10685,25.0000,-44.4197,2.5000,24.8218,-44.1338,2.4464,0.3412,-0.1782,0.2860,-0.0536,1.3951,0.0000,-1.3951,0.0000,1.3853,-0.0017,-1.3853,-0.0025,0.0099,0.7065,
71,20240207-MicroHoles_study,10694,25.0000,-45.8149,2.5000,24.8204,-45.5198,2.4456,0.3497,-0.1796,0.2950,-0.0544,,,,,,,,,,,
72,20240207-MicroHoles_study,10688,25.0000,-47.2096,2.5000,24.8196,-46.9064,2.4435,0.3573,-0.1804,0.3032,-0.0565,1.3948,0.0000,-1.3948,0.0000,1.3866,-0.0008,-1.3866,-0.0021,0.0082,0.5856,
73,20240207-MicroHoles_study,10691,25.0000,-48.6048,2.5000,24.8182,-48.2939,2.4408,0.3650,-0.1818,0.3109,-0.0592,,,,,,,,,,,
74,20240207-MicroHoles_study,688,25.0000,-50.0000,2.5000,24.8167,-49.6808,2.4369,0.3735,-0.1833,0.3192,-0.0631,1.3952,0.0000,-1.3952,0.0000,1.3869,-0.0015,-1.3869,-0.0039,0.0083,0.5952,
