Location,Study Name,Nodes,Before deformation global X[mm],Before deformation global Y[mm],Before deformation global Z[mm],After deformation global X[mm],After deformation global Y[mm],After deformation global Z[mm],Deflection mm,Deflection components global X[mm],Deflection components global Y[mm],Deflection components global Z[mm],Distance before deformation mm,Distance before deformation global X[mm],Distance before deformation global Y[mm],Distance before deformation global Z[mm],Distance after deformation mm,Distance after deformation global X[mm],Distance after deformation global Y[mm],Distance after deformation global Z[mm],Shrinkage mm,Shrinkage percent
29,20240207-MicroHoles_study,11245,-25.0000,-11.1516,0.0000,-24.8278,-11.0734,0.0206,0.1902,0.1722,0.0782,0.0206,,,,,,,,,,,
30,20240207-MicroHoles_study,11242,-25.0000,-9.8803,0.0000,-24.8284,-9.8108,0.0202,0.1863,0.1716,0.0695,0.0202,1.2713,0.0000,1.2713,0.0000,1.2625,-0.0005,1.2625,-0.0004,0.0087,0.6866,
31,20240207-MicroHoles_study,11236,-25.0000,-8.3736,0.0000,-24.8273,-8.3147,0.0195,0.1835,0.1727,0.0589,0.0195,,,,,,,,,,,
32,20240207-MicroHoles_study,11239,-25.0000,-6.9853,0.0000,-24.8274,-6.9367,0.0192,0.1803,0.1726,0.0486,0.0192,1.3883,0.0000,1.3883,0.0000,1.3780,-0.0001,1.3780,-0.0002,0.0103,0.7432,
33,20240207-MicroHoles_study,11224,-25.0000,-5.5952,0.0000,-24.8273,-5.5564,0.0190,0.1780,0.1727,0.0388,0.0190,,,,,,,,,,,
34,20240207-MicroHoles_study,11233,-25.0000,-4.2045,0.0000,-24.8247,-4.1750,0.0180,0.1786,0.1753,0.0295,0.0180,1.3907,0.0000,1.3907,0.0000,1.3813,0.0026,1.3813,-0.0010,0.0094,0.6741,
35,20240207-MicroHoles_study,11227,-25.0000,-2.8138,0.0000,-24.8245,-2.7945,0.0202,0.1777,0.1755,0.0192,0.0202,,,,,,,,,,,
36,20240207-MicroHoles_study,11230,-25.0000,-1.4263,0.0000,-24.8240,-1.4177,0.0196,0.1773,0.1760,0.0085,0.0196,1.3875,0.0000,1.3875,0.0000,1.3768,0.0005,1.3768,-0.0006,0.0107,0.7703,
37,20240207-MicroHoles_study,11110,-25.0000,-0.0388,0.0000,-24.8241,-0.0397,0.0172,0.1768,0.1759,-0.0009,0.0172,,,,,,,,,,,
38,20240207-MicroHoles_study,11215,-25.0000,1.3484,0.0000,-24.8240,1.3382,0.0186,0.1773,0.1760,-0.0102,0.0186,1.3872,0.0000,1.3872,0.0000,1.3779,0.0001,1.3779,0.0014,0.0093,0.6709,
