Location,Study Name,Nodes,Before deformation global X[mm],Before deformation global Y[mm],Before deformation global Z[mm],After deformation global X[mm],After deformation global Y[mm],After deformation global Z[mm],Deflection mm,Deflection components global X[mm],Deflection components global Y[mm],Deflection components global Z[mm],Distance before deformation mm,Distance before deformation global X[mm],Distance before deformation global Y[mm],Distance before deformation global Z[mm],Distance after deformation mm,Distance after deformation global X[mm],Distance after deformation global Y[mm],Distance after deformation global Z[mm],Shrinkage mm,Shrinkage percent
29,20240207-MicroHoles_study,11463,-25.0000,-11.1516,2.5000,-24.8274,-11.0727,2.5094,0.1900,0.1726,0.0788,0.0094,,,,,,,,,,,
30,20240207-MicroHoles_study,11460,-25.0000,-9.8803,2.5000,-24.8282,-9.8105,2.5084,0.1857,0.1718,0.0698,0.0084,1.2713,0.0000,1.2713,0.0000,1.2622,-0.0008,1.2622,-0.0011,0.0090,0.7095,
31,20240207-MicroHoles_study,11454,-25.0000,-8.3736,2.5000,-24.8275,-8.3142,2.5081,0.1826,0.1725,0.0593,0.0081,,,,,,,,,,,
32,20240207-MicroHoles_study,11457,-25.0000,-6.9859,2.5000,-24.8278,-6.9369,2.5077,0.1792,0.1722,0.0490,0.0077,1.3877,0.0000,1.3877,0.0000,1.3773,-0.0004,1.3773,-0.0004,0.0104,0.7485,
33,20240207-MicroHoles_study,11442,-25.0000,-5.5952,2.5000,-24.8291,-5.5564,2.5066,0.1754,0.1709,0.0388,0.0066,,,,,,,,,,,
34,20240207-MicroHoles_study,11451,-25.0000,-4.2045,2.5000,-24.8271,-4.1743,2.5061,0.1756,0.1729,0.0302,0.0061,1.3907,0.0000,1.3907,0.0000,1.3821,0.0019,1.3821,-0.0005,0.0086,0.6201,
35,20240207-MicroHoles_study,11445,-25.0000,-2.8138,2.5000,-24.8252,-2.7935,2.5030,0.1760,0.1748,0.0203,0.0030,,,,,,,,,,,
36,20240207-MicroHoles_study,11448,-25.0000,-1.4263,2.5000,-24.8248,-1.4167,2.5024,0.1755,0.1752,0.0096,0.0024,1.3875,0.0000,1.3875,0.0000,1.3768,0.0004,1.3768,-0.0006,0.0107,0.7699,
37,20240207-MicroHoles_study,11328,-25.0000,-0.0388,2.5000,-24.8248,-0.0387,2.5043,0.1752,0.1752,0.0001,0.0043,,,,,,,,,,,
38,20240207-MicroHoles_study,11433,-25.0000,1.3484,2.5000,-24.8242,1.3388,2.5014,0.1760,0.1758,-0.0097,0.0014,1.3872,0.0000,1.3872,0.0000,1.3775,0.0006,1.3775,-0.0030,0.0097,0.7017,
39,20240207-MicroHoles_study,11430,-25.0000,2.7366,2.5000,-24.8234,2.7166,2.5012,0.1777,0.1766,-0.0200,0.0012,,,,,,,,,,,
40,20240207-MicroHoles_study,11424,-25.0000,4.1247,2.5000,-24.8237,4.0948,2.5002,0.1788,0.1763,-0.0298,0.0002,1.3881,0.0000,1.3881,0.0000,1.3783,-0.0003,1.3783,-0.0010,0.0099,0.7100,
41,20240207-MicroHoles_study,11427,-25.0000,5.5147,2.5000,-24.8239,5.4755,2.5015,0.1805,0.1761,-0.0393,0.0015,,,,,,,,,,,
42,20240207-MicroHoles_study,11412,-25.0000,6.9048,2.5000,-24.8233,6.8559,2.5011,0.1834,0.1767,-0.0489,0.0011,1.3901,0.0000,1.3901,0.0000,1.3804,0.0006,1.3804,-0.0003,0.0096,0.6924,
43,20240207-MicroHoles_study,11421,-25.0000,8.2950,2.5000,-24.8235,8.2351,2.4994,0.1864,0.1765,-0.0599,-0.0006,,,,,,,,,,,
44,20240207-MicroHoles_study,11415,-25.0000,9.6852,2.5000,-24.8244,9.6155,2.4984,0.1890,0.1756,-0.0697,-0.0016,1.3902,0.0000,1.3902,0.0000,1.3804,-0.0009,1.3804,-0.0010,0.0098,0.7043,
45,20240207-MicroHoles_study,11418,-25.0000,10.9197,2.5000,-24.8258,10.8416,2.4966,0.1909,0.1742,-0.0781,-0.0034,,,,,,,,,,,
46,20240207-MicroHoles_study,11385,-25.0000,12.4617,2.5000,-24.8258,12.3726,2.4953,0.1957,0.1742,-0.0891,-0.0047,1.5420,0.0000,1.5420,0.0000,1.5310,0.0000,1.5310,-0.0013,0.0110,0.7128,
47,20240207-MicroHoles_study,11409,-25.0000,13.8484,2.5000,-24.8261,13.7490,2.4938,0.2004,0.1739,-0.0994,-0.0062,,,,,,,,,,,
48,20240207-MicroHoles_study,11406,-25.0000,15.2373,2.5000,-24.8262,15.1284,2.4920,0.2053,0.1738,-0.1089,-0.0080,1.3888,0.0000,1.3888,0.0000,1.3794,-0.0001,1.3794,-0.0018,0.0095,0.6824,
49,20240207-MicroHoles_study,11400,-25.0000,16.6264,2.5000,-24.8248,16.5082,2.4882,0.2116,0.1752,-0.1181,-0.0118,,,,,,,,,,,
50,20240207-MicroHoles_study,11403,-25.0000,18.0156,2.5000,-24.8223,17.8872,2.4873,0.2195,0.1777,-0.1283,-0.0127,1.3892,0.0000,1.3892,0.0000,1.3790,0.0025,1.3790,-0.0008,0.0102,0.7337,
51,20240207-MicroHoles_study,11388,-25.0000,19.4048,2.5000,-24.8234,19.2635,2.4869,0.2265,0.1766,-0.1413,-0.0131,,,,,,,,,,,
52,20240207-MicroHoles_study,11397,-25.0000,20.7974,2.5000,-24.8253,20.6471,2.4870,0.2309,0.1747,-0.1504,-0.0130,1.3926,0.0000,1.3926,0.0000,1.3836,-0.0019,1.3836,0.0000,0.0091,0.6512,
53,20240207-MicroHoles_study,11391,-25.0000,22.1879,2.5000,-24.8251,22.0281,2.4863,0.2373,0.1749,-0.1598,-0.0137,,,,,,,,,,,
54,20240207-MicroHoles_study,11394,-25.0000,23.5750,2.5000,-24.8261,23.4054,2.4841,0.2434,0.1739,-0.1696,-0.0159,1.3871,0.0000,1.3871,0.0000,1.3773,-0.0010,1.3773,-0.0022,0.0098,0.7072,
55,20240207-MicroHoles_study,11331,-25.0000,24.9621,2.5000,-24.8260,24.7824,2.4823,0.2507,0.1740,-0.1797,-0.0177,,,,,,,,,,,
56,20240207-MicroHoles_study,11382,-25.0000,26.3484,2.5000,-24.8260,26.1588,2.4805,0.2581,0.1740,-0.1896,-0.0195,1.3863,0.0000,1.3863,0.0000,1.3764,0.0001,1.3764,-0.0018,0.0099,0.7118,
57,20240207-MicroHoles_study,11379,-25.0000,27.7381,2.5000,-24.8238,27.5394,2.4791,0.2664,0.1762,-0.1987,-0.0209,,,,,,,,,,,
58,20240207-MicroHoles_study,11373,-25.0000,29.1247,2.5000,-24.8231,28.9150,2.4765,0.2753,0.1769,-0.2096,-0.0235,1.3866,0.0000,1.3866,0.0000,1.3756,0.0007,1.3756,-0.0027,0.0109,0.7871,
59,20240207-MicroHoles_study,11376,-25.0000,30.5141,2.5000,-24.8244,30.2937,2.4747,0.2830,0.1756,-0.2204,-0.0253,,,,,,,,,,,
60,20240207-MicroHoles_study,11361,-25.0000,31.7197,2.5000,-24.8244,31.4917,2.4730,0.2891,0.1756,-0.2280,-0.0270,1.2056,0.0000,1.2056,0.0000,1.1980,-0.0001,1.1980,-0.0017,0.0076,0.6322,
61,20240207-MicroHoles_study,11370,-25.0000,33.2968,2.5000,-24.8225,33.0577,2.4704,0.2993,0.1775,-0.2391,-0.0296,,,,,,,,,,,
62,20240207-MicroHoles_study,11364,-25.0000,34.6868,2.5000,-24.8224,34.4369,2.4682,0.3082,0.1776,-0.2499,-0.0318,1.3900,0.0000,1.3900,0.0000,1.3792,0.0000,1.3792,-0.0022,0.0108,0.7743,
63,20240207-MicroHoles_study,11367,-25.0000,36.0764,2.5000,-24.8246,35.8166,2.4663,0.3153,0.1754,-0.2599,-0.0337,,,,,,,,,,,
64,20240207-MicroHoles_study,11334,-25.0000,37.4661,2.5000,-24.8250,37.1976,2.4633,0.3225,0.1750,-0.2684,-0.0367,1.3896,0.0000,1.3896,0.0000,1.3811,-0.0004,1.3811,-0.0030,0.0086,0.6164,
65,20240207-MicroHoles_study,11358,-25.0000,38.8554,2.5000,-24.8238,38.5762,2.4589,0.3326,0.1762,-0.2792,-0.0411,,,,,,,,,,,
66,20240207-MicroHoles_study,11355,-25.0000,40.2435,2.5000,-24.8249,39.9520,2.4572,0.3428,0.1751,-0.2916,-0.0428,1.3881,0.0000,1.3881,0.0000,1.3757,-0.0011,1.3757,-0.0017,0.0124,0.8926,
67,20240207-MicroHoles_study,11349,-25.0000,42.1197,2.5000,-24.8280,41.8154,2.4543,0.3525,0.1720,-0.3043,-0.0457,,,,,,,,,,,
68,20240207-MicroHoles_study,11352,-25.0000,43.0246,2.5000,-24.8279,42.7153,2.4512,0.3573,0.1721,-0.3093,-0.0488,0.9049,0.0000,0.9049,0.0000,0.8999,0.0001,0.8999,-0.0030,0.0050,0.5551,
69,20240207-MicroHoles_study,11337,-25.0000,44.4187,2.5000,-24.8274,44.0970,2.4468,0.3690,0.1726,-0.3218,-0.0532,,,,,,,,,,,
70,20240207-MicroHoles_study,11346,-25.0000,45.8149,2.5000,-24.8299,45.4806,2.4452,0.3790,0.1701,-0.3342,-0.0548,1.3961,0.0000,1.3961,0.0000,1.3837,-0.0025,1.3837,-0.0016,0.0125,0.8937,
71,20240207-MicroHoles_study,11340,-25.0000,47.2088,2.5000,-24.8355,46.8647,2.4434,0.3856,0.1645,-0.3441,-0.0566,,,,,,,,,,,
72,20240207-MicroHoles_study,11343,-25.0000,48.6027,2.5000,-24.8410,48.2519,2.4396,0.3899,0.1590,-0.3508,-0.0604,1.3939,0.0000,1.3939,0.0000,1.3872,-0.0055,1.3872,-0.0038,0.0067,0.4833,
73,20240207-MicroHoles_study,690,-25.0000,50.0000,2.5000,-24.8436,49.6416,2.4352,0.3964,0.1564,-0.3584,-0.0648,,,,,,,,,,,
