Location,Study Name,Nodes,Before deformation global X[mm],Before deformation global Y[mm],Before deformation global Z[mm],After deformation global X[mm],After deformation global Y[mm],After deformation global Z[mm],Deflection mm,Deflection components global X[mm],Deflection components global Y[mm],Deflection components global Z[mm],Distance before deformation mm,Distance before deformation global X[mm],Distance before deformation global Y[mm],Distance before deformation global Z[mm],Distance after deformation mm,Distance after deformation global X[mm],Distance after deformation global Y[mm],Distance after deformation global Z[mm],Shrinkage mm,Shrinkage percent
51,20240207-MicroHoles_study,10596,25.0000,18.0937,0.0000,24.8363,17.9742,0.0261,0.2044,-0.1637,-0.1195,0.0261,,,,,,,,,,,
52,20240207-MicroHoles_study,10611,25.0000,19.4845,0.0000,24.8355,19.3561,0.0258,0.2102,-0.1645,-0.1284,0.0258,1.3908,0.0000,1.3908,0.0000,1.3819,-0.0008,1.3819,-0.0003,0.0089,0.6404,
53,20240207-MicroHoles_study,10608,25.0000,20.8753,0.0000,24.8350,20.7382,0.0244,0.2159,-0.1650,-0.1371,0.0244,,,,,,,,,,,
54,20240207-MicroHoles_study,10614,25.0000,22.2626,0.0000,24.8344,22.1169,0.0261,0.2221,-0.1656,-0.1457,0.0261,1.3873,0.0000,1.3873,0.0000,1.3787,-0.0006,1.3787,0.0017,0.0086,0.6185,
55,20240207-MicroHoles_study,10617,25.0000,23.6499,0.0000,24.8335,23.4946,0.0263,0.2292,-0.1665,-0.1553,0.0263,,,,,,,,,,,
56,20240207-MicroHoles_study,10566,25.0000,25.0374,0.0000,24.8335,24.8726,0.0258,0.2358,-0.1665,-0.1649,0.0258,1.3876,0.0000,1.3876,0.0000,1.3779,0.0000,1.3779,-0.0005,0.0096,0.6927,
57,20240207-MicroHoles_study,10629,25.0000,26.4250,0.0000,24.8329,26.2519,0.0234,0.2417,-0.1671,-0.1731,0.0234,,,,,,,,,,,
58,20240207-MicroHoles_study,10626,25.0000,27.8141,0.0000,24.8320,27.6322,0.0230,0.2487,-0.1680,-0.1819,0.0230,1.3891,0.0000,1.3891,0.0000,1.3803,-0.0009,1.3803,-0.0004,0.0088,0.6335,
59,20240207-MicroHoles_study,10632,25.0000,29.2032,0.0000,24.8312,29.0123,0.0234,0.2558,-0.1688,-0.1908,0.0234,,,,,,,,,,,
60,20240207-MicroHoles_study,10623,25.0000,30.5936,0.0000,24.8299,30.3932,0.0228,0.2639,-0.1701,-0.2004,0.0228,1.3904,0.0000,1.3904,0.0000,1.3808,-0.0013,1.3808,-0.0006,0.0096,0.6913,
61,20240207-MicroHoles_study,10638,25.0000,31.9833,0.0000,24.8287,31.7747,0.0225,0.2709,-0.1713,-0.2086,0.0225,,,,,,,,,,,
62,20240207-MicroHoles_study,10635,25.0000,33.3730,0.0000,24.8275,33.1552,0.0242,0.2789,-0.1725,-0.2178,0.0242,1.3897,0.0000,1.3897,0.0000,1.3805,-0.0012,1.3805,0.0017,0.0092,0.6599,
63,20240207-MicroHoles_study,10641,25.0000,34.7619,0.0000,24.8264,34.5347,0.0238,0.2869,-0.1736,-0.2272,0.0238,,,,,,,,,,,
64,20240207-MicroHoles_study,10644,25.0000,36.1492,0.0000,24.8253,35.9126,0.0221,0.2949,-0.1747,-0.2366,0.0221,1.3873,0.0000,1.3873,0.0000,1.3779,-0.0011,1.3779,-0.0017,0.0094,0.6789,
65,20240207-MicroHoles_study,10620,25.0000,37.5366,0.0000,24.8243,37.2918,0.0226,0.3021,-0.1757,-0.2448,0.0226,,,,,,,,,,,
66,20240207-MicroHoles_study,10653,25.0000,38.9230,0.0000,24.8227,38.6691,0.0222,0.3104,-0.1773,-0.2538,0.0222,1.3864,0.0000,1.3864,0.0000,1.3773,-0.0016,1.3773,-0.0004,0.0091,0.6551,
67,20240207-MicroHoles_study,10650,25.0000,40.3094,0.0000,24.8221,40.0451,0.0216,0.3193,-0.1779,-0.2643,0.0216,,,,,,,,,,,
68,20240207-MicroHoles_study,10656,25.0000,41.6962,0.0000,24.8215,41.4230,0.0196,0.3269,-0.1785,-0.2732,0.0196,1.3868,0.0000,1.3868,0.0000,1.3779,-0.0005,1.3779,-0.0020,0.0089,0.6407,
69,20240207-MicroHoles_study,10647,25.0000,43.0838,0.0000,24.8209,42.8022,0.0205,0.3343,-0.1791,-0.2816,0.0205,,,,,,,,,,,
70,20240207-MicroHoles_study,10662,25.0000,44.4693,0.0000,24.8194,44.1781,0.0197,0.3431,-0.1806,-0.2911,0.0197,1.3854,0.0000,1.3854,0.0000,1.3759,-0.0015,1.3759,-0.0007,0.0095,0.6863,
71,20240207-MicroHoles_study,10659,25.0000,45.8547,0.0000,24.8199,45.5532,0.0194,0.3517,-0.1801,-0.3015,0.0194,,,,,,,,,,,
72,20240207-MicroHoles_study,10665,25.0000,47.2346,0.0000,24.8220,46.9241,0.0177,0.3583,-0.1780,-0.3104,0.0177,1.3799,0.0000,1.3799,0.0000,1.3709,0.0021,1.3709,-0.0017,0.0089,0.6483,
73,20240207-MicroHoles_study,10668,25.0000,48.6173,0.0000,24.8231,48.2987,0.0167,0.3648,-0.1769,-0.3186,0.0167,,,,,,,,,,,
74,20240207-MicroHoles_study,686,25.0000,50.0000,0.0000,24.8245,49.6730,0.0158,0.3715,-0.1755,-0.3270,0.0158,1.3827,0.0000,1.3827,0.0000,1.3743,0.0013,1.3743,-0.0009,0.0085,0.6116,
