Location,Study Name,Nodes,Before deformation global X[mm],Before deformation global Y[mm],Before deformation global Z[mm],After deformation global X[mm],After deformation global Y[mm],After deformation global Z[mm],Deflection mm,Deflection components global X[mm],Deflection components global Y[mm],Deflection components global Z[mm],Distance before deformation mm,Distance before deformation global X[mm],Distance before deformation global Y[mm],Distance before deformation global Z[mm],Distance after deformation mm,Distance after deformation global X[mm],Distance after deformation global Y[mm],Distance after deformation global Z[mm],Shrinkage mm,Shrinkage percent
11,20240207-MicroHoles_study_1 (0.264) (280) ,11620,11.1499,-50.0000,0.0000,11.0577,-49.6569,-0.0283,0.3564,-0.0921,0.3431,-0.0283,,,,,,,,,,,
12,20240207-MicroHoles_study_1 (0.264) (280) ,11617,9.7619,-50.0000,0.0000,9.6782,-49.6554,-0.0273,0.3556,-0.0837,0.3446,-0.0273,1.3880,-1.3880,0.0000,0.0000,1.3795,-1.3795,0.0015,0.0010,0.0085,0.6102,
13,20240207-MicroHoles_study_1 (0.264) (280) ,11611,8.3753,-50.0000,0.0000,8.3007,-49.6539,-0.0247,0.3549,-0.0746,0.3461,-0.0247,,,,,,,,,,,
14,20240207-MicroHoles_study_1 (0.264) (280) ,11614,6.9859,-50.0000,0.0000,6.9215,-49.6528,-0.0235,0.3539,-0.0644,0.3472,-0.0235,1.3895,-1.3895,0.0000,0.0000,1.3792,-1.3792,0.0011,0.0012,0.0102,0.7348,
15,20240207-MicroHoles_study_1 (0.264) (280) ,11599,5.5942,-50.0000,0.0000,5.5386,-49.6515,-0.0224,0.3537,-0.0556,0.3485,-0.0224,,,,,,,,,,,
16,20240207-MicroHoles_study_1 (0.264) (280) ,11608,4.2026,-50.0000,0.0000,4.1555,-49.6499,-0.0199,0.3538,-0.0471,0.3501,-0.0199,1.3917,-1.3917,0.0000,0.0000,1.3832,-1.3832,0.0015,0.0025,0.0085,0.6105,
17,20240207-MicroHoles_study_1 (0.264) (280) ,11602,2.8142,-50.0000,0.0000,2.7774,-49.6476,-0.0172,0.3547,-0.0368,0.3524,-0.0172,,,,,,,,,,,
18,20240207-MicroHoles_study_1 (0.264) (280) ,11605,1.4260,-50.0000,0.0000,1.3993,-49.6469,-0.0160,0.3545,-0.0268,0.3531,-0.0160,1.3882,-1.3882,0.0000,0.0000,1.3781,-1.3781,0.0007,0.0012,0.0100,0.7239,
19,20240207-MicroHoles_study_1 (0.264) (280) ,11542,0.0379,-50.0000,0.0000,0.0202,-49.6452,-0.0152,0.3556,-0.0177,0.3548,-0.0152,,,,,,,,,,,
20,20240207-MicroHoles_study_1 (0.264) (280) ,11593,-1.3501,-50.0000,0.0000,-1.3592,-49.6434,-0.0128,0.3570,-0.0091,0.3566,-0.0128,1.3880,-1.3880,0.0000,0.0000,1.3794,-1.3794,0.0018,0.0024,0.0086,0.6216,
21,20240207-MicroHoles_study_1 (0.264) (280) ,11590,-2.7381,-50.0000,0.0000,-2.7365,-49.6415,-0.0103,0.3587,0.0016,0.3585,-0.0103,,,,,,,,,,,
22,20240207-MicroHoles_study_1 (0.264) (280) ,11584,-4.1247,-50.0000,0.0000,-4.1127,-49.6413,-0.0091,0.3590,0.0119,0.3587,-0.0091,1.3866,-1.3866,0.0000,0.0000,1.3762,-1.3762,0.0002,0.0012,0.0103,0.7437,
23,20240207-MicroHoles_study_1 (0.264) (280) ,11587,-5.5141,-50.0000,0.0000,-5.4931,-49.6398,-0.0083,0.3609,0.0210,0.3602,-0.0083,,,,,,,,,,,
24,20240207-MicroHoles_study_1 (0.264) (280) ,11572,-6.9048,-50.0000,0.0000,-6.8750,-49.6379,-0.0058,0.3633,0.0298,0.3621,-0.0058,1.3907,-1.3907,0.0000,0.0000,1.3818,-1.3818,0.0019,0.0025,0.0088,0.6363,
25,20240207-MicroHoles_study_1 (0.264) (280) ,11581,-8.2964,-50.0000,0.0000,-8.2554,-49.6354,-0.0034,0.3669,0.0410,0.3646,-0.0034,,,,,,,,,,,
26,20240207-MicroHoles_study_1 (0.264) (280) ,11575,-9.6880,-50.0000,0.0000,-9.6354,-49.6358,-0.0018,0.3680,0.0525,0.3642,-0.0018,1.3916,-1.3916,0.0000,0.0000,1.3800,-1.3800,-0.0004,0.0016,0.0116,0.8319,
27,20240207-MicroHoles_study_1 (0.264) (280) ,11578,-11.0773,-50.0000,0.0000,-11.0150,-49.6346,-0.0013,0.3707,0.0623,0.3654,-0.0013,,,,,,,,,,,
28,20240207-MicroHoles_study_1 (0.264) (280) ,11545,-12.4667,-50.0000,0.0000,-12.3947,-49.6332,0.0009,0.3738,0.0720,0.3668,0.0009,1.3894,-1.3894,0.0000,0.0000,1.3797,-1.3797,0.0014,0.0022,0.0097,0.6970,
29,20240207-MicroHoles_study_1 (0.264) (280) ,11569,-13.8560,-50.0000,0.0000,-13.7721,-49.6312,0.0023,0.3782,0.0839,0.3688,0.0023,,,,,,,,,,,
30,20240207-MicroHoles_study_1 (0.264) (280) ,11566,-15.2451,-50.0000,0.0000,-15.1494,-49.6327,0.0036,0.3796,0.0956,0.3673,0.0036,1.3891,-1.3891,0.0000,0.0000,1.3773,-1.3773,-0.0015,0.0013,0.0118,0.8475,
31,20240207-MicroHoles_study_1 (0.264) (280) ,11560,-16.6316,-50.0000,0.0000,-16.5265,-49.6326,0.0033,0.3822,0.1051,0.3674,0.0033,,,,,,,,,,,
32,20240207-MicroHoles_study_1 (0.264) (280) ,11563,-18.0260,-50.0000,0.0000,-17.9114,-49.6321,0.0053,0.3853,0.1145,0.3679,0.0053,1.3943,-1.3943,0.0000,0.0000,1.3849,-1.3849,0.0004,0.0019,0.0094,0.6754,
33,20240207-MicroHoles_study_1 (0.264) (280) ,11548,-19.4203,-50.0000,0.0000,-19.2935,-49.6318,0.0062,0.3895,0.1268,0.3682,0.0062,,,,,,,,,,,
34,20240207-MicroHoles_study_1 (0.264) (280) ,11557,-20.8149,-50.0000,0.0000,-20.6758,-49.6353,0.0069,0.3904,0.1390,0.3647,0.0069,1.3946,-1.3946,0.0000,0.0000,1.3824,-1.3824,-0.0035,0.0007,0.0122,0.8768,
35,20240207-MicroHoles_study_1 (0.264) (280) ,11551,-22.2088,-50.0000,0.0000,-22.0598,-49.6384,0.0070,0.3912,0.1490,0.3616,0.0070,,,,,,,,,,,
36,20240207-MicroHoles_study_1 (0.264) (280) ,11554,-23.6027,-50.0000,0.0000,-23.4454,-49.6413,0.0082,0.3918,0.1574,0.3587,0.0082,1.3940,-1.3940,0.0000,0.0000,1.3856,-1.3856,-0.0029,0.0012,0.0084,0.5993,
37,20240207-MicroHoles_study_1 (0.264) (280) ,691,-25.0000,-50.0000,0.0000,-24.8336,-49.6432,0.0087,0.3938,0.1664,0.3568,0.0087,,,,,,,,,,,
