Location,Study Name,Nodes,Before deformation global X[mm],Before deformation global Y[mm],Before deformation global Z[mm],After deformation global X[mm],After deformation global Y[mm],After deformation global Z[mm],Deflection mm,Deflection components global X[mm],Deflection components global Y[mm],Deflection components global Z[mm],Distance before deformation mm,Distance before deformation global X[mm],Distance before deformation global Y[mm],Distance before deformation global Z[mm],Distance after deformation mm,Distance after deformation global X[mm],Distance after deformation global Y[mm],Distance after deformation global Z[mm],Shrinkage mm,Shrinkage percent
26,20240207-MicroHoles_study_1 (0.264) (280) ,10817,25.0000,15.3121,2.5000,24.8362,15.2101,2.5104,0.1932,-0.1638,-0.1020,0.0104,1.3904,0.0000,-1.3904,0.0000,1.3814,0.0002,-1.3814,-0.0003,0.0091,0.6531,
27,20240207-MicroHoles_study_1 (0.264) (280) ,10820,25.0000,13.9250,2.5000,24.8369,13.8314,2.5083,0.1883,-0.1631,-0.0936,0.0083,,,,,,,,,,,
28,20240207-MicroHoles_study_1 (0.264) (280) ,10787,25.0000,12.5379,2.5000,24.8371,12.4533,2.5080,0.1837,-0.1629,-0.0845,0.0080,1.3871,0.0000,-1.3871,0.0000,1.3780,0.0002,-1.3780,-0.0003,0.0091,0.6576,
29,20240207-MicroHoles_study_1 (0.264) (280) ,10811,25.0000,11.1516,2.5000,24.8366,11.0754,2.5099,0.1805,-0.1634,-0.0761,0.0099,,,,,,,,,,,
30,20240207-MicroHoles_study_1 (0.264) (280) ,10808,25.0000,9.7619,2.5000,24.8366,9.6951,2.5099,0.1768,-0.1634,-0.0668,0.0099,1.3897,0.0000,-1.3897,0.0000,1.3803,-0.0001,-1.3803,-0.0001,0.0094,0.6739,
31,20240207-MicroHoles_study_1 (0.264) (280) ,10802,25.0000,8.3736,2.5000,24.8368,8.3161,2.5096,0.1733,-0.1632,-0.0575,0.0096,,,,,,,,,,,
32,20240207-MicroHoles_study_1 (0.264) (280) ,10805,25.0000,6.9853,2.5000,24.8372,6.9371,2.5090,0.1701,-0.1628,-0.0482,0.0090,1.3883,0.0000,-1.3883,0.0000,1.3790,0.0004,-1.3790,-0.0006,0.0093,0.6694,
33,20240207-MicroHoles_study_1 (0.264) (280) ,10790,25.0000,5.5952,2.5000,24.8372,5.5553,2.5080,0.1678,-0.1628,-0.0399,0.0080,,,,,,,,,,,
34,20240207-MicroHoles_study_1 (0.264) (280) ,10799,25.0000,4.2026,2.5000,24.8368,4.1719,2.5063,0.1662,-0.1632,-0.0307,0.0063,1.3926,0.0000,-1.3926,0.0000,1.3835,-0.0004,-1.3835,-0.0017,0.0092,0.6600,
35,20240207-MicroHoles_study_1 (0.264) (280) ,10793,25.0000,2.8121,2.5000,24.8371,2.7918,2.5040,0.1642,-0.1629,-0.0203,0.0040,,,,,,,,,,,
36,20240207-MicroHoles_study_1 (0.264) (280) ,10796,25.0000,1.4250,2.5000,24.8372,1.4139,2.5036,0.1632,-0.1628,-0.0111,0.0036,1.3871,0.0000,-1.3871,0.0000,1.3779,0.0000,-1.3779,-0.0004,0.0092,0.6651,
37,20240207-MicroHoles_study_1 (0.264) (280) ,10676,25.0000,0.0379,2.5000,24.8366,0.0361,2.5037,0.1634,-0.1634,-0.0018,0.0037,,,,,,,,,,,
