Location,Study Name,Nodes,Before deformation global X[mm],Before deformation global Y[mm],Before deformation global Z[mm],After deformation global X[mm],After deformation global Y[mm],After deformation global Z[mm],Deflection mm,Deflection components global X[mm],Deflection components global Y[mm],Deflection components global Z[mm],Distance before deformation mm,Distance before deformation global X[mm],Distance before deformation global Y[mm],Distance before deformation global Z[mm],Distance after deformation mm,Distance after deformation global X[mm],Distance after deformation global Y[mm],Distance after deformation global Z[mm],Shrinkage mm,Shrinkage percent
27,20240207-MicroHoles_study_1 (0.264) (320),10820,25.0000,13.9250,2.5000,24.8413,13.8346,2.5091,0.1829,-0.1587,-0.0904,0.0091,,,,,,,,,,,
28,20240207-MicroHoles_study_1 (0.264) (320),10787,25.0000,12.5379,2.5000,24.8418,12.4564,2.5086,0.1782,-0.1582,-0.0815,0.0086,1.3871,0.0000,-1.3871,0.0000,1.3782,0.0005,-1.3782,-0.0004,0.0089,0.6436,
29,20240207-MicroHoles_study_1 (0.264) (320),10811,25.0000,11.1516,2.5000,24.8416,11.0781,2.5103,0.1750,-0.1584,-0.0735,0.0103,,,,,,,,,,,
30,20240207-MicroHoles_study_1 (0.264) (320),10808,25.0000,9.7619,2.5000,24.8418,9.6975,2.5100,0.1711,-0.1582,-0.0644,0.0100,1.3897,0.0000,-1.3897,0.0000,1.3806,0.0002,-1.3806,-0.0003,0.0091,0.6523,
31,20240207-MicroHoles_study_1 (0.264) (320),10802,25.0000,8.3736,2.5000,24.8423,8.3181,2.5097,0.1675,-0.1577,-0.0555,0.0097,,,,,,,,,,,
32,20240207-MicroHoles_study_1 (0.264) (320),10805,25.0000,6.9853,2.5000,24.8428,6.9384,2.5090,0.1643,-0.1572,-0.0468,0.0090,1.3883,0.0000,-1.3883,0.0000,1.3797,0.0005,-1.3797,-0.0006,0.0086,0.6202,
33,20240207-MicroHoles_study_1 (0.264) (320),10790,25.0000,5.5952,2.5000,24.8428,5.5563,2.5080,0.1622,-0.1572,-0.0389,0.0080,,,,,,,,,,,
34,20240207-MicroHoles_study_1 (0.264) (320),10799,25.0000,4.2026,2.5000,24.8424,4.1721,2.5061,0.1606,-0.1576,-0.0304,0.0061,1.3926,0.0000,-1.3926,0.0000,1.3842,-0.0004,-1.3842,-0.0019,0.0085,0.6091,
35,20240207-MicroHoles_study_1 (0.264) (320),10793,25.0000,2.8121,2.5000,24.8424,2.7915,2.5036,0.1590,-0.1576,-0.0207,0.0036,,,,,,,,,,,
36,20240207-MicroHoles_study_1 (0.264) (320),10796,25.0000,1.4250,2.5000,24.8422,1.4133,2.5030,0.1583,-0.1578,-0.0117,0.0030,1.3871,0.0000,-1.3871,0.0000,1.3782,-0.0002,-1.3782,-0.0007,0.0089,0.6450,
37,20240207-MicroHoles_study_1 (0.264) (320),10676,25.0000,0.0379,2.5000,24.8412,0.0349,2.5029,0.1588,-0.1588,-0.0029,0.0029,,,,,,,,,,,
38,20240207-MicroHoles_study_1 (0.264) (320),10781,25.0000,-1.3501,2.5000,24.8407,-1.3438,2.5004,0.1594,-0.1593,0.0063,0.0004,1.3880,0.0000,-1.3880,0.0000,1.3788,-0.0005,-1.3788,-0.0025,0.0092,0.6630,
39,20240207-MicroHoles_study_1 (0.264) (320),10778,25.0000,-2.7381,2.5000,24.8403,-2.7211,2.4993,0.1606,-0.1597,0.0170,-0.0007,,,,,,,,,,,
40,20240207-MicroHoles_study_1 (0.264) (320),10772,25.0000,-4.1261,2.5000,24.8405,-4.0988,2.4999,0.1618,-0.1595,0.0273,-0.0001,1.3880,0.0000,-1.3880,0.0000,1.3777,0.0002,-1.3777,0.0007,0.0103,0.7439,
41,20240207-MicroHoles_study_1 (0.264) (320),10775,25.0000,-5.5141,2.5000,24.8415,-5.4778,2.4988,0.1626,-0.1585,0.0363,-0.0012,,,,,,,,,,,
42,20240207-MicroHoles_study_1 (0.264) (320),10760,25.0000,-6.9058,2.5000,24.8421,-6.8607,2.4964,0.1643,-0.1579,0.0451,-0.0036,1.3917,0.0000,-1.3917,0.0000,1.3829,0.0006,-1.3829,-0.0024,0.0088,0.6301,
