Location,Study Name,Nodes,Before deformation global X[mm],Before deformation global Y[mm],Before deformation global Z[mm],After deformation global X[mm],After deformation global Y[mm],After deformation global Z[mm],Deflection mm,Deflection components global X[mm],Deflection components global Y[mm],Deflection components global Z[mm],Distance before deformation mm,Distance before deformation global X[mm],Distance before deformation global Y[mm],Distance before deformation global Z[mm],Distance after deformation mm,Distance after deformation global X[mm],Distance after deformation global Y[mm],Distance after deformation global Z[mm],Shrinkage mm,Shrinkage percent
17,20240207-MicroHoles_study_1 (0.264) (320),10626,25.0000,27.8141,0.0000,24.8349,27.6364,0.0242,0.2437,-0.1651,-0.1777,0.0242,,,,,,,,,,,
18,20240207-MicroHoles_study_1 (0.264) (320),10629,25.0000,26.4250,0.0000,24.8360,26.2559,0.0245,0.2368,-0.1640,-0.1691,0.0245,1.3891,0.0000,-1.3891,0.0000,1.3805,0.0010,-1.3805,0.0003,0.0086,0.6190,
19,20240207-MicroHoles_study_1 (0.264) (320),10566,25.0000,25.0374,0.0000,24.8367,24.8765,0.0268,0.2309,-0.1633,-0.1610,0.0268,,,,,,,,,,,
20,20240207-MicroHoles_study_1 (0.264) (320),10617,25.0000,23.6499,0.0000,24.8364,23.4986,0.0270,0.2244,-0.1636,-0.1512,0.0270,1.3876,0.0000,-1.3876,0.0000,1.3778,-0.0002,-1.3778,0.0003,0.0097,0.7013,
21,20240207-MicroHoles_study_1 (0.264) (320),10614,25.0000,22.2626,0.0000,24.8377,22.1210,0.0268,0.2171,-0.1623,-0.1417,0.0268,,,,,,,,,,,
22,20240207-MicroHoles_study_1 (0.264) (320),10608,25.0000,20.8753,0.0000,24.8384,20.7422,0.0250,0.2109,-0.1616,-0.1332,0.0250,1.3873,0.0000,-1.3873,0.0000,1.3788,0.0007,-1.3788,-0.0018,0.0085,0.6103,
23,20240207-MicroHoles_study_1 (0.264) (320),10611,25.0000,19.4845,0.0000,24.8392,19.3599,0.0262,0.2051,-0.1608,-0.1246,0.0262,,,,,,,,,,,
24,20240207-MicroHoles_study_1 (0.264) (320),10596,25.0000,18.0937,0.0000,24.8401,17.9778,0.0263,0.1992,-0.1599,-0.1158,0.0263,1.3908,0.0000,-1.3908,0.0000,1.3820,0.0009,-1.3820,0.0001,0.0088,0.6326,
25,20240207-MicroHoles_study_1 (0.264) (320),10605,25.0000,16.7026,0.0000,24.8404,16.5959,0.0246,0.1935,-0.1596,-0.1067,0.0246,,,,,,,,,,,
26,20240207-MicroHoles_study_1 (0.264) (320),10599,25.0000,15.3121,0.0000,24.8415,15.2138,0.0241,0.1881,-0.1585,-0.0983,0.0241,1.3904,0.0000,-1.3904,0.0000,1.3821,0.0011,-1.3821,-0.0004,0.0084,0.6021,
27,20240207-MicroHoles_study_1 (0.264) (320),10602,25.0000,13.9250,0.0000,24.8427,13.8355,0.0260,0.1828,-0.1573,-0.0895,0.0260,,,,,,,,,,,
28,20240207-MicroHoles_study_1 (0.264) (320),10569,25.0000,12.5379,0.0000,24.8430,12.4568,0.0256,0.1785,-0.1570,-0.0811,0.0256,1.3871,0.0000,-1.3871,0.0000,1.3787,0.0003,-1.3787,-0.0004,0.0084,0.6085,
29,20240207-MicroHoles_study_1 (0.264) (320),10593,25.0000,11.1516,0.0000,24.8428,11.0791,0.0230,0.1747,-0.1572,-0.0725,0.0230,,,,,,,,,,,
30,20240207-MicroHoles_study_1 (0.264) (320),10590,25.0000,9.7619,0.0000,24.8427,9.6980,0.0225,0.1713,-0.1573,-0.0639,0.0225,1.3897,0.0000,-1.3897,0.0000,1.3811,-0.0001,-1.3811,-0.0005,0.0086,0.6158,
31,20240207-MicroHoles_study_1 (0.264) (320),10584,25.0000,8.3736,0.0000,24.8430,8.3192,0.0218,0.1675,-0.1570,-0.0544,0.0218,,,,,,,,,,,
32,20240207-MicroHoles_study_1 (0.264) (320),10587,25.0000,6.9853,0.0000,24.8431,6.9394,0.0207,0.1647,-0.1569,-0.0459,0.0207,1.3883,0.0000,-1.3883,0.0000,1.3798,0.0001,-1.3798,-0.0011,0.0085,0.6108,
33,20240207-MicroHoles_study_1 (0.264) (320),10572,25.0000,5.5952,0.0000,24.8430,5.5577,0.0200,0.1627,-0.1570,-0.0375,0.0200,,,,,,,,,,,
34,20240207-MicroHoles_study_1 (0.264) (320),10581,25.0000,4.2026,0.0000,24.8424,4.1735,0.0199,0.1615,-0.1576,-0.0290,0.0199,1.3926,0.0000,-1.3926,0.0000,1.3841,-0.0006,-1.3841,-0.0001,0.0085,0.6113,
35,20240207-MicroHoles_study_1 (0.264) (320),10575,25.0000,2.8121,0.0000,24.8424,2.7928,0.0206,0.1601,-0.1576,-0.0194,0.0206,,,,,,,,,,,
36,20240207-MicroHoles_study_1 (0.264) (320),10578,25.0000,1.4250,0.0000,24.8423,1.4149,0.0199,0.1593,-0.1577,-0.0101,0.0199,1.3871,0.0000,-1.3871,0.0000,1.3779,-0.0001,-1.3779,-0.0007,0.0092,0.6653,
37,20240207-MicroHoles_study_1 (0.264) (320),10458,25.0000,0.0379,0.0000,24.8412,0.0364,0.0171,0.1598,-0.1588,-0.0015,0.0171,,,,,,,,,,,
38,20240207-MicroHoles_study_1 (0.264) (320),10563,25.0000,-1.3501,0.0000,24.8398,-1.3420,0.0173,0.1613,-0.1602,0.0081,0.0173,1.3880,0.0000,-1.3880,0.0000,1.3784,-0.0013,-1.3784,0.0003,0.0096,0.6924,
39,20240207-MicroHoles_study_1 (0.264) (320),10560,25.0000,-2.7381,0.0000,24.8392,-2.7195,0.0162,0.1626,-0.1608,0.0187,0.0162,,,,,,,,,,,
40,20240207-MicroHoles_study_1 (0.264) (320),10554,25.0000,-4.1261,0.0000,24.8402,-4.0972,0.0139,0.1630,-0.1598,0.0289,0.0139,1.3880,0.0000,-1.3880,0.0000,1.3777,0.0010,-1.3777,-0.0024,0.0103,0.7400,
41,20240207-MicroHoles_study_1 (0.264) (320),10557,25.0000,-5.5141,0.0000,24.8409,-5.4763,0.0128,0.1640,-0.1591,0.0378,0.0128,,,,,,,,,,,
42,20240207-MicroHoles_study_1 (0.264) (320),10542,25.0000,-6.9058,0.0000,24.8414,-6.8587,0.0134,0.1660,-0.1586,0.0470,0.0134,1.3917,0.0000,-1.3917,0.0000,1.3824,0.0005,-1.3824,0.0006,0.0093,0.6651,
43,20240207-MicroHoles_study_1 (0.264) (320),10551,25.0000,-8.2974,0.0000,24.8416,-8.2411,0.0123,0.1686,-0.1584,0.0563,0.0123,,,,,,,,,,,
44,20240207-MicroHoles_study_1 (0.264) (320),10545,25.0000,-9.6879,0.0000,24.8413,-9.6228,0.0089,0.1717,-0.1587,0.0651,0.0089,1.3904,0.0000,-1.3904,0.0000,1.3817,-0.0002,-1.3817,-0.0034,0.0088,0.6322,
45,20240207-MicroHoles_study_1 (0.264) (320),10548,25.0000,-10.9804,0.0000,24.8412,-10.9075,0.0081,0.1749,-0.1588,0.0728,0.0081,,,,,,,,,,,
46,20240207-MicroHoles_study_1 (0.264) (320),10515,25.0000,-12.2728,0.0000,24.8407,-12.1915,0.0090,0.1791,-0.1593,0.0813,0.0090,1.2925,0.0000,-1.2925,0.0000,1.2840,-0.0005,-1.2840,0.0009,0.0085,0.6548,
47,20240207-MicroHoles_study_1 (0.264) (320),10539,25.0000,-13.3764,0.0000,24.8403,-13.2870,0.0079,0.1831,-0.1597,0.0894,0.0079,,,,,,,,,,,
48,20240207-MicroHoles_study_1 (0.264) (320),146049,25.0000,-14.4643,0.0000,24.8407,-14.3676,0.0056,0.1865,-0.1593,0.0968,0.0056,1.0880,0.0000,-1.0880,0.0000,1.0806,0.0004,-1.0806,-0.0023,0.0074,0.6786,
49,20240207-MicroHoles_study_1 (0.264) (320),10536,25.0000,-15.5523,0.0000,24.8407,-15.4492,0.0037,0.1898,-0.1593,0.1031,0.0037,,,,,,,,,,,
50,20240207-MicroHoles_study_1 (0.264) (320),10530,25.0000,-16.6247,0.0000,24.8403,-16.5154,0.0039,0.1935,-0.1597,0.1093,0.0039,1.0724,0.0000,-1.0724,0.0000,1.0662,-0.0003,-1.0662,0.0002,0.0062,0.5758,
51,20240207-MicroHoles_study_1 (0.264) (320),10533,25.0000,-18.0152,0.0000,24.8398,-17.8963,0.0023,0.1995,-0.1602,0.1190,0.0023,,,,,,,,,,,
52,20240207-MicroHoles_study_1 (0.264) (320),10518,25.0000,-19.4063,0.0000,24.8391,-19.2784,-0.0004,0.2056,-0.1609,0.1279,-0.0004,1.3911,0.0000,-1.3911,0.0000,1.3821,-0.0007,-1.3821,-0.0027,0.0090,0.6458,
53,20240207-MicroHoles_study_1 (0.264) (320),10527,25.0000,-20.7974,0.0000,24.8386,-20.6615,-0.0026,0.2110,-0.1614,0.1359,-0.0026,,,,,,,,,,,
54,20240207-MicroHoles_study_1 (0.264) (320),10521,25.0000,-22.1879,0.0000,24.8377,-22.0429,-0.0030,0.2177,-0.1623,0.1450,-0.0030,1.3904,0.0000,-1.3904,0.0000,1.3813,-0.0009,-1.3813,-0.0004,0.0091,0.6553,
55,20240207-MicroHoles_study_1 (0.264) (320),10524,25.0000,-23.5752,0.0000,24.8369,-23.4215,-0.0046,0.2242,-0.1631,0.1538,-0.0046,,,,,,,,,,,
56,20240207-MicroHoles_study_1 (0.264) (320),10461,25.0000,-24.9626,0.0000,24.8359,-24.7997,-0.0081,0.2313,-0.1641,0.1629,-0.0081,1.3873,0.0000,-1.3873,0.0000,1.3783,-0.0011,-1.3783,-0.0035,0.0091,0.6545,
57,20240207-MicroHoles_study_1 (0.264) (320),10512,25.0000,-26.3503,0.0000,24.8353,-26.1797,-0.0100,0.2374,-0.1647,0.1707,-0.0100,,,,,,,,,,,
58,20240207-MicroHoles_study_1 (0.264) (320),10509,25.0000,-27.7381,0.0000,24.8346,-27.5582,-0.0103,0.2446,-0.1654,0.1799,-0.0103,1.3878,0.0000,-1.3878,0.0000,1.3785,-0.0007,-1.3785,-0.0003,0.0092,0.6659,
59,20240207-MicroHoles_study_1 (0.264) (320),10503,25.0000,-29.1268,0.0000,24.8335,-28.9381,-0.0123,0.2519,-0.1665,0.1886,-0.0123,,,,,,,,,,,
60,20240207-MicroHoles_study_1 (0.264) (320),10506,25.0000,-30.5158,0.0000,24.8324,-30.3182,-0.0162,0.2596,-0.1676,0.1976,-0.0162,1.3890,0.0000,-1.3890,0.0000,1.3801,-0.0011,-1.3801,-0.0039,0.0089,0.6433,
61,20240207-MicroHoles_study_1 (0.264) (320),10491,25.0000,-31.9048,0.0000,24.8316,-31.6992,-0.0179,0.2664,-0.1684,0.2056,-0.0179,,,,,,,,,,,
62,20240207-MicroHoles_study_1 (0.264) (320),10500,25.0000,-33.2964,0.0000,24.8306,-33.0820,-0.0183,0.2738,-0.1694,0.2143,-0.0183,1.3916,0.0000,-1.3916,0.0000,1.3829,-0.0010,-1.3829,-0.0004,0.0087,0.6252,
63,20240207-MicroHoles_study_1 (0.264) (320),10494,25.0000,-34.6874,0.0000,24.8294,-34.4637,-0.0205,0.2820,-0.1706,0.2237,-0.0205,,,,,,,,,,,
64,20240207-MicroHoles_study_1 (0.264) (320),10497,25.0000,-36.0785,0.0000,24.8282,-35.8463,-0.0243,0.2899,-0.1718,0.2322,-0.0243,1.3910,0.0000,-1.3910,0.0000,1.3826,-0.0013,-1.3826,-0.0037,0.0085,0.6097,
65,20240207-MicroHoles_study_1 (0.264) (320),10464,25.0000,-37.4669,0.0000,24.8271,-37.2266,-0.0251,0.2971,-0.1729,0.2403,-0.0251,,,,,,,,,,,
66,20240207-MicroHoles_study_1 (0.264) (320),10488,25.0000,-38.8560,0.0000,24.8250,-38.6063,-0.0271,0.3061,-0.1750,0.2497,-0.0271,1.3891,0.0000,-1.3891,0.0000,1.3797,-0.0021,-1.3797,-0.0020,0.0094,0.6779,
67,20240207-MicroHoles_study_1 (0.264) (320),10485,25.0000,-40.2454,0.0000,24.8243,-39.9862,-0.0295,0.3145,-0.1757,0.2593,-0.0295,,,,,,,,,,,
68,20240207-MicroHoles_study_1 (0.264) (320),10479,25.0000,-41.6348,0.0000,24.8232,-41.3674,-0.0333,0.3223,-0.1768,0.2674,-0.0333,1.3894,0.0000,-1.3894,0.0000,1.3812,-0.0012,-1.3812,-0.0039,0.0082,0.5886,
69,20240207-MicroHoles_study_1 (0.264) (320),10482,25.0000,-43.0246,0.0000,24.8217,-42.7486,-0.0342,0.3303,-0.1783,0.2760,-0.0342,,,,,,,,,,,
70,20240207-MicroHoles_study_1 (0.264) (320),10467,25.0000,-44.4197,0.0000,24.8199,-44.1345,-0.0367,0.3394,-0.1801,0.2853,-0.0367,1.3951,0.0000,-1.3951,0.0000,1.3859,-0.0019,-1.3858,-0.0025,0.0093,0.6662,
71,20240207-MicroHoles_study_1 (0.264) (320),10476,25.0000,-45.8149,0.0000,24.8195,-45.5206,-0.0402,0.3476,-0.1805,0.2943,-0.0402,,,,,,,,,,,
72,20240207-MicroHoles_study_1 (0.264) (320),10470,25.0000,-47.2096,0.0000,24.8186,-46.9072,-0.0428,0.3553,-0.1814,0.3024,-0.0428,1.3948,0.0000,-1.3948,0.0000,1.3867,-0.0009,-1.3867,-0.0026,0.0081,0.5805,
73,20240207-MicroHoles_study_1 (0.264) (320),10473,25.0000,-48.6048,0.0000,24.8170,-48.2944,-0.0455,0.3632,-0.1830,0.3104,-0.0455,,,,,,,,,,,
74,20240207-MicroHoles_study_1 (0.264) (320),685,25.0000,-50.0000,0.0000,24.8151,-49.6814,-0.0468,0.3713,-0.1849,0.3186,-0.0468,1.3952,0.0000,-1.3952,0.0000,1.3870,-0.0019,-1.3870,-0.0014,0.0082,0.5867,
