Location,Study Name,Nodes,Before deformation global X[mm],Before deformation global Y[mm],Before deformation global Z[mm],After deformation global X[mm],After deformation global Y[mm],After deformation global Z[mm],Deflection mm,Deflection components global X[mm],Deflection components global Y[mm],Deflection components global Z[mm],Distance before deformation mm,Distance before deformation global X[mm],Distance before deformation global Y[mm],Distance before deformation global Z[mm],Distance after deformation mm,Distance after deformation global X[mm],Distance after deformation global Y[mm],Distance after deformation global Z[mm],Shrinkage mm,Shrinkage percent
55,20240207-MicroHoles_study_1 (0.264) (320),11218,-25.0000,-25.0384,0.0000,-24.8292,-24.8593,0.0246,0.2487,0.1708,0.1791,0.0246,,,,,,,,,,,
56,20240207-MicroHoles_study_1 (0.264) (320),11281,-25.0000,-26.4252,0.0000,-24.8295,-26.2365,0.0245,0.2555,0.1705,0.1887,0.0245,1.3869,0.0000,-1.3869,0.0000,1.3772,-0.0004,-1.3772,-0.0001,0.0097,0.6958,
57,20240207-MicroHoles_study_1 (0.264) (320),11278,-25.0000,-27.8121,0.0000,-24.8293,-27.6135,0.0242,0.2630,0.1707,0.1986,0.0242,,,,,,,,,,,
58,20240207-MicroHoles_study_1 (0.264) (320),11284,-25.0000,-29.2026,0.0000,-24.8292,-28.9935,0.0241,0.2710,0.1708,0.2091,0.0241,1.3904,0.0000,-1.3904,0.0000,1.3799,0.0000,-1.3799,-0.0002,0.0105,0.7554,
59,20240207-MicroHoles_study_1 (0.264) (320),11275,-25.0000,-30.6803,0.0000,-24.8305,-30.4605,0.0245,0.2786,0.1695,0.2198,0.0245,,,,,,,,,,,
60,20240207-MicroHoles_study_1 (0.264) (320),11290,-25.0000,-31.9848,0.0000,-24.8307,-31.7562,0.0268,0.2857,0.1693,0.2285,0.0268,1.3045,0.0000,-1.3045,0.0000,1.2957,-0.0002,-1.2957,0.0023,0.0088,0.6722,
61,20240207-MicroHoles_study_1 (0.264) (320),11287,-25.0000,-33.3753,0.0000,-24.8297,-33.1369,0.0263,0.2942,0.1703,0.2385,0.0263,,,,,,,,,,,
62,20240207-MicroHoles_study_1 (0.264) (320),11293,-25.0000,-34.7634,0.0000,-24.8310,-34.5130,0.0243,0.3031,0.1690,0.2505,0.0243,1.3881,0.0000,-1.3881,0.0000,1.3761,-0.0013,-1.3761,-0.0020,0.0120,0.8645,
63,20240207-MicroHoles_study_1 (0.264) (320),11296,-25.0000,-36.5293,0.0000,-24.8320,-36.2662,0.0223,0.3129,0.1680,0.2630,0.0223,,,,,,,,,,,
64,20240207-MicroHoles_study_1 (0.264) (320),11272,-25.0000,-37.5379,0.0000,-24.8327,-37.2688,0.0240,0.3178,0.1673,0.2691,0.0240,1.0086,0.0000,-1.0086,0.0000,1.0025,-0.0007,-1.0025,0.0016,0.0061,0.6054,
65,20240207-MicroHoles_study_1 (0.264) (320),11305,-25.0000,-38.9233,0.0000,-24.8315,-38.6427,0.0229,0.3281,0.1685,0.2806,0.0229,,,,,,,,,,,
66,20240207-MicroHoles_study_1 (0.264) (320),11302,-25.0000,-40.3086,0.0000,-24.8329,-40.0173,0.0213,0.3365,0.1671,0.2914,0.0213,1.3854,0.0000,-1.3854,0.0000,1.3746,-0.0015,-1.3746,-0.0016,0.0108,0.7795,
67,20240207-MicroHoles_study_1 (0.264) (320),11308,-25.0000,-41.6967,0.0000,-24.8352,-41.3957,0.0182,0.3437,0.1648,0.3011,0.0182,,,,,,,,,,,
68,20240207-MicroHoles_study_1 (0.264) (320),11299,-25.0000,-43.0848,0.0000,-24.8361,-42.7759,0.0185,0.3502,0.1639,0.3089,0.0185,1.3881,0.0000,-1.3881,0.0000,1.3802,-0.0009,-1.3802,0.0003,0.0079,0.5678,
69,20240207-MicroHoles_study_1 (0.264) (320),11314,-25.0000,-44.4683,0.0000,-24.8356,-44.1482,0.0170,0.3602,0.1644,0.3201,0.0170,,,,,,,,,,,
70,20240207-MicroHoles_study_1 (0.264) (320),11311,-25.0000,-45.8518,0.0000,-24.8364,-45.5207,0.0133,0.3695,0.1636,0.3311,0.0133,1.3835,0.0000,-1.3835,0.0000,1.3725,-0.0008,-1.3725,-0.0037,0.0110,0.7935,
71,20240207-MicroHoles_study_1 (0.264) (320),11317,-25.0000,-47.2346,0.0000,-24.8394,-46.8955,0.0115,0.3753,0.1606,0.3390,0.0115,,,,,,,,,,,
72,20240207-MicroHoles_study_1 (0.264) (320),11320,-25.0000,-48.6175,0.0000,-24.8396,-48.2710,0.0093,0.3819,0.1604,0.3465,0.0093,1.3829,0.0000,-1.3829,0.0000,1.3754,-0.0002,-1.3754,-0.0021,0.0075,0.5396,
73,20240207-MicroHoles_study_1 (0.264) (320),691,-25.0000,-50.0000,0.0000,-24.8376,-49.6457,0.0077,0.3898,0.1624,0.3543,0.0077,,,,,,,,,,,
