Location,Study Name,Nodes,Before deformation global X[mm],Before deformation global Y[mm],Before deformation global Z[mm],After deformation global X[mm],After deformation global Y[mm],After deformation global Z[mm],Deflection mm,Deflection components global X[mm],Deflection components global Y[mm],Deflection components global Z[mm],Distance before deformation mm,Distance before deformation global X[mm],Distance before deformation global Y[mm],Distance before deformation global Z[mm],Distance after deformation mm,Distance after deformation global X[mm],Distance after deformation global Y[mm],Distance after deformation global Z[mm],Shrinkage mm,Shrinkage percent
11,20240207-MicroHoles_study_1 (0.264) (320),11082,-11.1499,50.0000,2.5000,-11.0876,49.6464,2.4595,0.3613,0.0623,-0.3536,-0.0405,,,,,,,,,,,
12,20240207-MicroHoles_study_1 (0.264) (320),11079,-9.7619,50.0000,2.5000,-9.7090,49.6474,2.4616,0.3586,0.0529,-0.3526,-0.0384,1.3880,1.3880,0.0000,0.0000,1.3786,1.3786,0.0010,0.0021,0.0094,0.6743,
13,20240207-MicroHoles_study_1 (0.264) (320),11073,-8.3739,50.0000,2.5000,-8.3302,49.6475,2.4640,0.3570,0.0437,-0.3525,-0.0360,,,,,,,,,,,
14,20240207-MicroHoles_study_1 (0.264) (320),11076,-6.9859,50.0000,2.5000,-6.9521,49.6483,2.4661,0.3549,0.0338,-0.3517,-0.0339,1.3880,1.3880,0.0000,0.0000,1.3781,1.3781,0.0008,0.0021,0.0099,0.7140,
15,20240207-MicroHoles_study_1 (0.264) (320),11061,-5.5952,50.0000,2.5000,-5.5698,49.6488,2.4670,0.3536,0.0254,-0.3512,-0.0330,,,,,,,,,,,
16,20240207-MicroHoles_study_1 (0.264) (320),11070,-4.2026,50.0000,2.5000,-4.1863,49.6472,2.4673,0.3546,0.0162,-0.3528,-0.0327,1.3926,1.3926,0.0000,0.0000,1.3835,1.3835,-0.0016,0.0004,0.0092,0.6602,
17,20240207-MicroHoles_study_1 (0.264) (320),11064,-2.8121,50.0000,2.5000,-2.8083,49.6457,2.4682,0.3558,0.0038,-0.3543,-0.0318,,,,,,,,,,,
18,20240207-MicroHoles_study_1 (0.264) (320),11067,-1.4252,50.0000,2.5000,-1.4328,49.6471,2.4700,0.3543,-0.0077,-0.3529,-0.0300,1.3869,1.3869,0.0000,0.0000,1.3755,1.3755,0.0014,0.0019,0.0114,0.8247,
19,20240207-MicroHoles_study_1 (0.264) (320),11004,-0.0383,50.0000,2.5000,-0.0556,49.6492,2.4738,0.3522,-0.0173,-0.3508,-0.0262,,,,,,,,,,,
20,20240207-MicroHoles_study_1 (0.264) (320),11055,1.3499,50.0000,2.5000,1.3239,49.6506,2.4737,0.3514,-0.0260,-0.3494,-0.0263,1.3882,1.3882,0.0000,0.0000,1.3795,1.3795,0.0013,-0.0001,0.0087,0.6241,
21,20240207-MicroHoles_study_1 (0.264) (320),11052,2.7373,50.0000,2.5000,2.6996,49.6506,2.4753,0.3523,-0.0377,-0.3494,-0.0247,,,,,,,,,,,
22,20240207-MicroHoles_study_1 (0.264) (320),11046,4.1247,50.0000,2.5000,4.0752,49.6529,2.4786,0.3513,-0.0494,-0.3471,-0.0214,1.3874,1.3874,0.0000,0.0000,1.3756,1.3756,0.0022,0.0033,0.0118,0.8475,
23,20240207-MicroHoles_study_1 (0.264) (320),11049,5.5141,50.0000,2.5000,5.4558,49.6559,2.4818,0.3495,-0.0583,-0.3441,-0.0182,,,,,,,,,,,
24,20240207-MicroHoles_study_1 (0.264) (320),11034,6.9058,50.0000,2.5000,6.8398,49.6595,2.4836,0.3472,-0.0660,-0.3405,-0.0164,1.3917,1.3917,0.0000,0.0000,1.3840,1.3840,0.0036,0.0017,0.0076,0.5481,
25,20240207-MicroHoles_study_1 (0.264) (320),11043,8.2963,50.0000,2.5000,8.2212,49.6616,2.4853,0.3469,-0.0750,-0.3384,-0.0147,,,,,,,,,,,
26,20240207-MicroHoles_study_1 (0.264) (320),11037,9.6868,50.0000,2.5000,9.6031,49.6636,2.4869,0.3469,-0.0837,-0.3364,-0.0131,1.3905,1.3905,0.0000,0.0000,1.3818,1.3818,0.0020,0.0015,0.0087,0.6235,
27,20240207-MicroHoles_study_1 (0.264) (320),11040,11.0762,50.0000,2.5000,10.9833,49.6653,2.4881,0.3476,-0.0929,-0.3347,-0.0119,,,,,,,,,,,
28,20240207-MicroHoles_study_1 (0.264) (320),11007,12.4656,50.0000,2.5000,12.3648,49.6670,2.4900,0.3481,-0.1008,-0.3330,-0.0100,1.3894,1.3894,0.0000,0.0000,1.3815,1.3815,0.0017,0.0019,0.0079,0.5704,
29,20240207-MicroHoles_study_1 (0.264) (320),11031,13.8544,50.0000,2.5000,13.7443,49.6678,2.4917,0.3500,-0.1100,-0.3322,-0.0083,,,,,,,,,,,
30,20240207-MicroHoles_study_1 (0.264) (320),11028,15.2431,50.0000,2.5000,15.1239,49.6694,2.4927,0.3515,-0.1192,-0.3306,-0.0073,1.3888,1.3888,0.0000,0.0000,1.3795,1.3795,0.0016,0.0010,0.0092,0.6637,
31,20240207-MicroHoles_study_1 (0.264) (320),11022,16.6316,50.0000,2.5000,16.5039,49.6710,2.4944,0.3530,-0.1278,-0.3290,-0.0056,,,,,,,,,,,
32,20240207-MicroHoles_study_1 (0.264) (320),11025,18.0246,50.0000,2.5000,17.8887,49.6733,2.4959,0.3539,-0.1359,-0.3267,-0.0041,1.3929,1.3929,0.0000,0.0000,1.3848,1.3848,0.0023,0.0015,0.0081,0.5816,
33,20240207-MicroHoles_study_1 (0.264) (320),11010,19.4197,50.0000,2.5000,19.2754,49.6744,2.4978,0.3561,-0.1444,-0.3256,-0.0022,,,,,,,,,,,
34,20240207-MicroHoles_study_1 (0.264) (320),11019,20.8143,50.0000,2.5000,20.6607,49.6765,2.4992,0.3581,-0.1536,-0.3235,-0.0008,1.3945,1.3945,0.0000,0.0000,1.3853,1.3853,0.0021,0.0014,0.0092,0.6623,
35,20240207-MicroHoles_study_1 (0.264) (320),11013,22.2088,50.0000,2.5000,22.0472,49.6799,2.4996,0.3586,-0.1616,-0.3201,-0.0004,,,,,,,,,,,
36,20240207-MicroHoles_study_1 (0.264) (320),11016,23.6027,50.0000,2.5000,23.4336,49.6810,2.5018,0.3611,-0.1692,-0.3190,0.0018,1.3939,1.3939,0.0000,0.0000,1.3864,1.3864,0.0011,0.0022,0.0075,0.5393,
37,20240207-MicroHoles_study_1 (0.264) (320),687,25.0000,50.0000,2.5000,24.8231,49.6799,2.5034,0.3658,-0.1769,-0.3201,0.0034,,,,,,,,,,,
